nregistro,nombre,principios_activos,pdf_url
98077007,VIAGRA 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,sildenafilo,https://cima.aemps.es/cima/pdfs/ft/98077007/FT_98077007.pdf
98077008,VIAGRA 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,sildenafilo,https://cima.aemps.es/cima/pdfs/ft/98077008/FT_98077008.pdf
98077014,VIAGRA 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,sildenafilo,https://cima.aemps.es/cima/pdfs/ft/98077014/FT_98077014.pdf
198077020,Viagra 50mg comprimidos bucodispersables,sildenafilo,https://cima.aemps.es/cima/pdfs/ft/198077020/FT_198077020.pdf
198077021,Viagra 50mg comprimidos bucodispersables,sildenafilo,https://cima.aemps.es/cima/pdfs/ft/198077021/FT_198077021.pdf
198077022,Viagra 50mg comprimidos bucodispersables,sildenafilo,https://cima.aemps.es/cima/pdfs/ft/198077022/FT_198077022.pdf
83664,VIANT POLVO PARA SOLUCION PARA PERFUSION,multicomponente,https://cima.aemps.es/cima/pdfs/ft/83664/FT_83664.pdf
41064,VICOMIN A+C,retinol + ácido ascórbico,https://cima.aemps.es/cima/pdfs/ft/41064/FT_41064.pdf
09529001,VICTOZA 6 MG/ML SOLUCION INYECTABLE EN PLUMA PRECARGADA,liraglutida,https://cima.aemps.es/cima/pdfs/ft/09529001/FT_09529001.pdf
1211580001,VIDPREVTYN BETA SOLUCION Y EMULSION PARA EMULSION INYECTABLE,vacuna anti COVID-19 (Sanofi) recombinante,https://cima.aemps.es/cima/pdfs/ft/1211580001/FT_1211580001.pdf
114982001,"Viekirax 12,5 mg/ 75 mg/ 50 mg comprimidos recubiertos con pelicula",ombitasvir + paritaprevir + ritonavir,https://cima.aemps.es/cima/pdfs/ft/114982001/FT_114982001.pdf
89567,VIGZIP 100 MG/ML SOLUCION ORAL,vigabatrina,https://cima.aemps.es/cima/pdfs/ft/89567/FT_89567.pdf
85310,VILDAGLIPTINA ACCORD 50 MG COMPRIMIDOS EFG,vildagliptina,https://cima.aemps.es/cima/pdfs/ft/85310/FT_85310.pdf
85862,VILDAGLIPTINA ALTER 50 MG COMPRIMIDOS EFG,vildagliptina,https://cima.aemps.es/cima/pdfs/ft/85862/FT_85862.pdf
84560,VILDAGLIPTINA AUROVITAS 50 MG COMPRIMIDOS EFG,vildagliptina,https://cima.aemps.es/cima/pdfs/ft/84560/FT_84560.pdf
84989,VILDAGLIPTINA COMBIX 50 MG COMPRIMIDOS EFG,vildagliptina,https://cima.aemps.es/cima/pdfs/ft/84989/FT_84989.pdf
87852,VILDAGLIPTINA DIAGONALIS 50 MG COMPRIMIDOS EFG,vildagliptina,https://cima.aemps.es/cima/pdfs/ft/87852/FT_87852.pdf
85318,VILDAGLIPTINA INTAS 50 MG COMPRIMIDOS EFG,vildagliptina,https://cima.aemps.es/cima/pdfs/ft/85318/FT_85318.pdf
84908,VILDAGLIPTINA KERN PHARMA 50 MG COMPRIMIDOS EFG,vildagliptina,https://cima.aemps.es/cima/pdfs/ft/84908/FT_84908.pdf
83106,VILDAGLIPTINA KRKA 50 MG COMPRIMIDOS EFG,vildagliptina,https://cima.aemps.es/cima/pdfs/ft/83106/FT_83106.pdf
87196,VILDAGLIPTINA OLPHA 50 MG COMPRIMIDOS EFG,vildagliptina,https://cima.aemps.es/cima/pdfs/ft/87196/FT_87196.pdf
86303,VILDAGLIPTINA PENSA 50 MG COMPRIMIDOS EFG,vildagliptina,https://cima.aemps.es/cima/pdfs/ft/86303/FT_86303.pdf
83996,VILDAGLIPTINA RATIOPHARM 50 MG COMPRIMIDOS EFG,vildagliptina,https://cima.aemps.es/cima/pdfs/ft/83996/FT_83996.pdf
84580,VILDAGLIPTINA SWANPOND INVESTMENTS 50 MG COMPRIMIDOS EFG,vildagliptina,https://cima.aemps.es/cima/pdfs/ft/84580/FT_84580.pdf
85317,VILDAGLIPTINA TARBIS 50 MG COMPRIMIDOS EFG,vildagliptina,https://cima.aemps.es/cima/pdfs/ft/85317/FT_85317.pdf
83995,VILDAGLIPTINA TEVA 50 MG COMPRIMIDOS EFG,vildagliptina,https://cima.aemps.es/cima/pdfs/ft/83995/FT_83995.pdf
86670,VILDAGLIPTINA VIR 50 MG COMPRIMIDOS EFG,vildagliptina,https://cima.aemps.es/cima/pdfs/ft/86670/FT_86670.pdf
84480,VILDAGLIPTINA ZENTIVA 50 MG COMPRIMIDOS EFG,vildagliptina,https://cima.aemps.es/cima/pdfs/ft/84480/FT_84480.pdf
88016,VILDAGLIPTINA/METFORMINA ALMUS 50 MG/1000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/88016/FT_88016.pdf
88021,VILDAGLIPTINA/METFORMINA ALMUS 50 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/88021/FT_88021.pdf
86040,VILDAGLIPTINA/METFORMINA ALTER 50 MG/1.000 MG COMPRIMIDOS EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/86040/FT_86040.pdf
86039,VILDAGLIPTINA/METFORMINA ALTER 50 MG/850 MG COMPRIMIDOS EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/86039/FT_86039.pdf
85783,VILDAGLIPTINA/METFORMINA AUROVITAS 50 MG/1.000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/85783/FT_85783.pdf
85784,VILDAGLIPTINA/METFORMINA AUROVITAS 50 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/85784/FT_85784.pdf
85246,VILDAGLIPTINA/METFORMINA COMBIX 50 MG/1000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/85246/FT_85246.pdf
85247,VILDAGLIPTINA/METFORMINA COMBIX 50 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/85247/FT_85247.pdf
88014,VILDAGLIPTINA/METFORMINA INTAS 50 MG/1.000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/88014/FT_88014.pdf
88015,VILDAGLIPTINA/METFORMINA INTAS 50 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/88015/FT_88015.pdf
85481,VILDAGLIPTINA/METFORMINA KERN PHARMA 50 MG/1.000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/85481/FT_85481.pdf
85480,VILDAGLIPTINA/METFORMINA KERN PHARMA 50 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/85480/FT_85480.pdf
86167,VILDAGLIPTINA/METFORMINA KRKA 50 MG/1.000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/86167/FT_86167.pdf
86166,VILDAGLIPTINA/METFORMINA KRKA 50 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/86166/FT_86166.pdf
90040,VILDAGLIPTINA/METFORMINA MACLEODS 50 MG/1.000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/90040/FT_90040.pdf
90039,VILDAGLIPTINA/METFORMINA MACLEODS 50 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/90039/FT_90039.pdf
86792,VILDAGLIPTINA/METFORMINA NORMON 50 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/86792/FT_86792.pdf
86531,VILDAGLIPTINA/METFORMINA PENSA 50 MG/1.000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/86531/FT_86531.pdf
86530,VILDAGLIPTINA/METFORMINA PENSA 50 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/86530/FT_86530.pdf
84113,VILDAGLIPTINA/METFORMINA RATIOPHARM 50 MG/1000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/84113/FT_84113.pdf
84114,VILDAGLIPTINA/METFORMINA RATIOPHARM 50 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/84114/FT_84114.pdf
84847,VILDAGLIPTINA/METFORMINA SWANPOND INVESTMENTS 50 MG/1000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/84847/FT_84847.pdf
84848,VILDAGLIPTINA/METFORMINA SWANPOND INVESTMENTS 50 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/84848/FT_84848.pdf
88030,VILDAGLIPTINA/METFORMINA TECNIGEN 50 MG/1.000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/88030/FT_88030.pdf
88031,VILDAGLIPTINA/METFORMINA TECNIGEN 50 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/88031/FT_88031.pdf
84111,VILDAGLIPTINA/METFORMINA TEVA 50 MG/1000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/84111/FT_84111.pdf
84112,VILDAGLIPTINA/METFORMINA TEVA 50 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/84112/FT_84112.pdf
88186,VILDAGLIPTINA/METFORMINA VIR 50 MG/1.000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/88186/FT_88186.pdf
88187,VILDAGLIPTINA/METFORMINA VIR 50 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/88187/FT_88187.pdf
86694,VILEPSIA 100 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,lacosamida,https://cima.aemps.es/cima/pdfs/ft/86694/FT_86694.pdf
86695,VILEPSIA 150 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,lacosamida,https://cima.aemps.es/cima/pdfs/ft/86695/FT_86695.pdf
86696,VILEPSIA 200 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,lacosamida,https://cima.aemps.es/cima/pdfs/ft/86696/FT_86696.pdf
86697,VILEPSIA 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,lacosamida,https://cima.aemps.es/cima/pdfs/ft/86697/FT_86697.pdf
86011,VILSPOX 50 MG/1000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/86011/FT_86011.pdf
86012,VILSPOX 50 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/86012/FT_86012.pdf
86168,VIMETSO 50 MG/1.000 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/86168/FT_86168.pdf
86169,VIMETSO 50 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,vildagliptina + metformina,https://cima.aemps.es/cima/pdfs/ft/86169/FT_86169.pdf
114914001,VIMIZIM 1MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION,elosulfasa alfa,https://cima.aemps.es/cima/pdfs/ft/114914001/FT_114914001.pdf
108470018,VIMPAT 10 MG/ML JARABE,lacosamida,https://cima.aemps.es/cima/pdfs/ft/108470018/FT_108470018.pdf
08470016,VIMPAT 10 mg/ml SOLUCION PARA PERFUSION,lacosamida,https://cima.aemps.es/cima/pdfs/ft/08470016/FT_08470016.pdf
08470005,VIMPAT 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,lacosamida,https://cima.aemps.es/cima/pdfs/ft/08470005/FT_08470005.pdf
08470008,VIMPAT 150 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,lacosamida,https://cima.aemps.es/cima/pdfs/ft/08470008/FT_08470008.pdf
08470011,VIMPAT 200 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,lacosamida,https://cima.aemps.es/cima/pdfs/ft/08470011/FT_08470011.pdf
08470001,VIMPAT 50 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,lacosamida,https://cima.aemps.es/cima/pdfs/ft/08470001/FT_08470001.pdf
88964,VIMTRILE 20 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,tadalafilo,https://cima.aemps.es/cima/pdfs/ft/88964/FT_88964.pdf
88963,VIMTRILE 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,tadalafilo,https://cima.aemps.es/cima/pdfs/ft/88963/FT_88963.pdf
37275,VINBLASTINA STADA 10 MG POLVO PARA SOLUCIÓN INYECTABLE,vinblastina,https://cima.aemps.es/cima/pdfs/ft/37275/FT_37275.pdf
60897,VINCIGRIP FORTE GRANULADO PARA SOLUCION ORAL SABOR CACAO,paracetamol + clorfenamina + pseudoefedrina,https://cima.aemps.es/cima/pdfs/ft/60897/FT_60897.pdf
69360,VINCIGRIP FORTE GRANULADO PARA SOLUCION ORAL SABOR NARANJA,paracetamol + clorfenamina + pseudoefedrina,https://cima.aemps.es/cima/pdfs/ft/69360/FT_69360.pdf
50169,VINCISEPTIL ÓTICO GOTAS ÓTICAS EN SOLUCIÓN,multicomponente,https://cima.aemps.es/cima/pdfs/ft/50169/FT_50169.pdf
69107,VINCITOS FORTE 3 MG/ML+6 MG/ML SOLUCIÓN ORAL,dextrometorfano + pseudoefedrina,https://cima.aemps.es/cima/pdfs/ft/69107/FT_69107.pdf
71117,VINCRISTINA TEVA 1 mg/ml SOLUCION INYECTABLE EFG,vincristina,https://cima.aemps.es/cima/pdfs/ft/71117/FT_71117.pdf
84188,VINEACOLD JARABE,Pelargonium sidoides,https://cima.aemps.es/cima/pdfs/ft/84188/FT_84188.pdf
82874,VINEATUSIV JARABE,Hedera helix,https://cima.aemps.es/cima/pdfs/ft/82874/FT_82874.pdf
81968,VINORELBINA ACCORD 10 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION EFG,vinorelbina,https://cima.aemps.es/cima/pdfs/ft/81968/FT_81968.pdf
88629,VINORELBINA ACCORD 20 MG CAPSULA BLANDA EFG,vinorelbina,https://cima.aemps.es/cima/pdfs/ft/88629/FT_88629.pdf
88630,VINORELBINA ACCORD 30 MG CAPSULA BLANDA EFG,vinorelbina,https://cima.aemps.es/cima/pdfs/ft/88630/FT_88630.pdf
88631,VINORELBINA ACCORD 80 MG CAPSULA BLANDA EFG,vinorelbina,https://cima.aemps.es/cima/pdfs/ft/88631/FT_88631.pdf
70227,VINORELBINA AUROVITAS 10 mg/ml CONCENTRADO PARA SOLUCION PARA PERFUSION EFG,vinorelbina,https://cima.aemps.es/cima/pdfs/ft/70227/FT_70227.pdf
84247,VINORELBINA GLENMARK 80 MG CAPSULAS BLANDAS EFG,vinorelbina,https://cima.aemps.es/cima/pdfs/ft/84247/FT_84247.pdf
72511,VINORELBINA IPS 10 mg/ml CONCENTRACION PARA SOLUCION PARA PERFUSION EFG,vinorelbina,https://cima.aemps.es/cima/pdfs/ft/72511/FT_72511.pdf
87420,VINORELBINA MEDAC 80 MG CAPSULAS BLANDAS EFG,vinorelbina,https://cima.aemps.es/cima/pdfs/ft/87420/FT_87420.pdf
85430,VINPOCETINA COVEX 10 MG COMPRIMIDOS,vinpocetina,https://cima.aemps.es/cima/pdfs/ft/85430/FT_85430.pdf
61827,VINPOCETINA COVEX 5 mg COMPRIMIDOS,vinpocetina,https://cima.aemps.es/cima/pdfs/ft/61827/FT_61827.pdf
113843005,"VIPDOMET 12,5 MG/850 MG COMPRIMIDOS RECUBIERTOS CON PELICULA",metformina + alogliptina,https://cima.aemps.es/cima/pdfs/ft/113843005/FT_113843005.pdf
86439,VIPRANOP 5 MICROGRAMOS/ML SOLUCION INYECTABLE Y PARA PERFUSION,norepinefrina,https://cima.aemps.es/cima/pdfs/ft/86439/FT_86439.pdf
69215,VIRALKEY POLVO PARA SOLUCION ORAL,paracetamol + clorfenamina + fenilefrina,https://cima.aemps.es/cima/pdfs/ft/69215/FT_69215.pdf
101200004,Viread 123 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,tenofovir,https://cima.aemps.es/cima/pdfs/ft/101200004/FT_101200004.pdf
101200006,Viread 163 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,tenofovir,https://cima.aemps.es/cima/pdfs/ft/101200006/FT_101200006.pdf
101200008,Viread 204 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,tenofovir,https://cima.aemps.es/cima/pdfs/ft/101200008/FT_101200008.pdf
01200001,VIREAD 245 mg COMPRIMIDOS RECUBIERTOS CON PELICULA,tenofovir,https://cima.aemps.es/cima/pdfs/ft/01200001/FT_01200001.pdf
101200003,Viread 33 mg/g GRANULOS,tenofovir,https://cima.aemps.es/cima/pdfs/ft/101200003/FT_101200003.pdf
62103,VIRLIX PLUS COMPRIMIDOS DE LIBERACION PROLONGADA,cetirizina + pseudoefedrina,https://cima.aemps.es/cima/pdfs/ft/62103/FT_62103.pdf
82192,VIRVIRILO 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,tadalafilo,https://cima.aemps.es/cima/pdfs/ft/82192/FT_82192.pdf
82193,VIRVIRILO 20 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,tadalafilo,https://cima.aemps.es/cima/pdfs/ft/82193/FT_82193.pdf
82191,VIRVIRILO 5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,tadalafilo,https://cima.aemps.es/cima/pdfs/ft/82191/FT_82191.pdf
18402,"VISADRON 1,25 mg/ml COLIRIO EN SOLUCION",fenilefrina,https://cima.aemps.es/cima/pdfs/ft/18402/FT_18402.pdf
44833,VISCOTEÍNA 50 mg/ml SOLUCIÓN ORAL,carbocisteína,https://cima.aemps.es/cima/pdfs/ft/44833/FT_44833.pdf
89011,VISIOTAN 50 MICROGRAMOS/ML COLIRIO EN SOLUCION EN ENVASE UNIDOSIS,latanoprost,https://cima.aemps.es/cima/pdfs/ft/89011/FT_89011.pdf
60636,VISIPAQUE 270 mg /ml SOLUCION INYECTABLE,iodixanol,https://cima.aemps.es/cima/pdfs/ft/60636/FT_60636.pdf
60637,VISIPAQUE 320 mg /ml SOLUCION INYECTABLE,iodixanol,https://cima.aemps.es/cima/pdfs/ft/60637/FT_60637.pdf
78921,ViSKERN 5 MG/ML COLIRIO EN SOLUCION EN ENVASE UNIDOSIS,carmelosa,https://cima.aemps.es/cima/pdfs/ft/78921/FT_78921.pdf
58743,VISPRING 500 microgramos/ml COLIRIO EN SOLUCION,tetrizolina,https://cima.aemps.es/cima/pdfs/ft/58743/FT_58743.pdf
80468,VISTAPREP 110 G POLVO PARA SOLUCION ORAL,macrogol 3350 + electrolitos,https://cima.aemps.es/cima/pdfs/ft/80468/FT_80468.pdf
86416,"VISUBLEND 0,3 MG/ML + 5 MG/ML COLIRIO EN SOLUCION",bimatoprost + timolol,https://cima.aemps.es/cima/pdfs/ft/86416/FT_86416.pdf
86345,VISUCOPT 20MG/ML + 5MG/ML COLIRIO EN SOLUCION,dorzolamida + timolol,https://cima.aemps.es/cima/pdfs/ft/86345/FT_86345.pdf
86346,VISUCOPT 20MG/ML + 5MG/ML COLIRIO EN SOLUCION EN ENVASE UNIDOSIS,dorzolamida + timolol,https://cima.aemps.es/cima/pdfs/ft/86346/FT_86346.pdf
00140001,VISUDYNE 15 MG POLVO PARA SOLUCION PARA PERFUSION,verteporfina,https://cima.aemps.es/cima/pdfs/ft/00140001/FT_00140001.pdf
86578,"VISUPLAIN 0,1MG/ML COLIRIO EN SOLUCION",bimatoprost,https://cima.aemps.es/cima/pdfs/ft/86578/FT_86578.pdf
86181,VISUTRAX 40 MICROGRAMOS/ML COLIRIO EN SOLUCION,travoprost,https://cima.aemps.es/cima/pdfs/ft/86181/FT_86181.pdf
86208,VISUTRAX 40 MICROGRAMOS/ML COLIRIO EN SOLUCION EN ENVASE UNIDOSIS,travoprost,https://cima.aemps.es/cima/pdfs/ft/86208/FT_86208.pdf
83153,VITADORON COMPRIMIDOS MASTICABLES,Fragaria vesca + Vitis vinifera,https://cima.aemps.es/cima/pdfs/ft/83153/FT_83153.pdf
61020,VITALIPID ADULTOS,retinol palmitato + ergocalciferol + fitomenadiona + todo-alfa-tocoferol,https://cima.aemps.es/cima/pdfs/ft/61020/FT_61020.pdf
61021,VITALIPID INFANTIL,retinol palmitato + ergocalciferol + fitomenadiona + todo-alfa-tocoferol,https://cima.aemps.es/cima/pdfs/ft/61021/FT_61021.pdf
85938,VITAMINA B12 FARMASIERRA 1000 MICROGRAMOS CAPSULAS DURAS,cianocobalamina,https://cima.aemps.es/cima/pdfs/ft/85938/FT_85938.pdf
90151,VITAMINA C BASI 100 MG/ML SOLUCION INYECTABLE,ácido ascórbico,https://cima.aemps.es/cima/pdfs/ft/90151/FT_90151.pdf
86281,VITAMINA D3 FARMASIERRA 1.000 U.I COMPRIMIDOS,colecalciferol,https://cima.aemps.es/cima/pdfs/ft/86281/FT_86281.pdf
89177,VITAMINA D3 FARMASIERRA 10.000 U.I COMPRIMIDOS,colecalciferol,https://cima.aemps.es/cima/pdfs/ft/89177/FT_89177.pdf
86278,VITAMINA D3 FARMASIERRA 50.000 U.I COMPRIMIDOS,colecalciferol,https://cima.aemps.es/cima/pdfs/ft/86278/FT_86278.pdf
86003,VITAMINA D3 FRESENIUS KABI 14.400 IU/ML GOTAS ORALES EN SOLUCION EFG,colecalciferol,https://cima.aemps.es/cima/pdfs/ft/86003/FT_86003.pdf
22903,VITAMINA D3 KERN PHARMA 2.000 UI/ml SOLUCION ORAL,colecalciferol,https://cima.aemps.es/cima/pdfs/ft/22903/FT_22903.pdf
85637,VITAMINA D3 NM 25.000 UI CAPSULAS BLANDAS,colecalciferol,https://cima.aemps.es/cima/pdfs/ft/85637/FT_85637.pdf
85638,VITAMINA D3 NM 3.200 UI CAPSULAS BLANDAS,colecalciferol,https://cima.aemps.es/cima/pdfs/ft/85638/FT_85638.pdf
85639,VITAMINA D3 NM 800 UI CAPSULAS BLANDAS,colecalciferol,https://cima.aemps.es/cima/pdfs/ft/85639/FT_85639.pdf
72268,VITANGO COMPRIMIDOS RECUBIERTOS CON PELICULA,Rhodiola rosea,https://cima.aemps.es/cima/pdfs/ft/72268/FT_72268.pdf
90029,VITELAX 100 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG,lacosamida,https://cima.aemps.es/cima/pdfs/ft/90029/FT_90029.pdf
90030,VITELAX 150 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG,lacosamida,https://cima.aemps.es/cima/pdfs/ft/90030/FT_90030.pdf
90031,VITELAX 200 MG COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG,lacosamida,https://cima.aemps.es/cima/pdfs/ft/90031/FT_90031.pdf
90028,VITELAX 50 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,lacosamida,https://cima.aemps.es/cima/pdfs/ft/90028/FT_90028.pdf
90091,VITODE SEMANAL 100 MICROGRAMOS CAPSULAS BLANDAS,calcifediol,https://cima.aemps.es/cima/pdfs/ft/90091/FT_90091.pdf
90092,VITODE SEMANAL 75 MICROGRAMOS CAPSULAS BLANDAS,calcifediol,https://cima.aemps.es/cima/pdfs/ft/90092/FT_90092.pdf
1191385003,"VITRAKVI 20 MG/ML SOLUCION ORAL, 1 frasco de 100 ml",larotrectinib,https://cima.aemps.es/cima/pdfs/ft/1191385003/FT_1191385003.pdf
103249016,VIVANZA 10 MG COMPRIMIDOS BUCODISPERSABLES,vardenafilo,https://cima.aemps.es/cima/pdfs/ft/103249016/FT_103249016.pdf
03249007,VIVANZA 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,vardenafilo,https://cima.aemps.es/cima/pdfs/ft/03249007/FT_03249007.pdf
103249005,VIVANZA 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,vardenafilo,https://cima.aemps.es/cima/pdfs/ft/103249005/FT_103249005.pdf
03249010,VIVANZA 20 MG COMPRIMIDOS RECUBIERTOS CON PELICULA,vardenafilo,https://cima.aemps.es/cima/pdfs/ft/03249010/FT_03249010.pdf
86178,"VIVIDRIN 0,5 MG/ML COLIRIO EN SOLUCION EN ENVASE UNIDOSIS",azelastina,https://cima.aemps.es/cima/pdfs/ft/86178/FT_86178.pdf
83589,VIVOTIF CAPSULAS DURAS GASTRORRESISTENTES,vacuna anti tifoidea,https://cima.aemps.es/cima/pdfs/ft/83589/FT_83589.pdf
114941001,VIZAMYL 400 MBq/ml solucion inyectable Flutemetamol (18F),flutemetamol (18F),https://cima.aemps.es/cima/pdfs/ft/114941001/FT_114941001.pdf
114941002,VIZAMYL 400 MBq/ml solucion inyectable Flutemetamol (18F),flutemetamol (18F),https://cima.aemps.es/cima/pdfs/ft/114941002/FT_114941002.pdf
109551023,VIZARSIN 100 MG COMPRIMIDOS BUCODISPERSABLES,sildenafilo,https://cima.aemps.es/cima/pdfs/ft/109551023/FT_109551023.pdf
109551025,VIZARSIN 100 MG COMPRIMIDOS BUCODISPERSABLES,sildenafilo,https://cima.aemps.es/cima/pdfs/ft/109551025/FT_109551025.pdf
09551009,VIZARSIN 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,sildenafilo,https://cima.aemps.es/cima/pdfs/ft/09551009/FT_09551009.pdf
09551010,VIZARSIN 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,sildenafilo,https://cima.aemps.es/cima/pdfs/ft/09551010/FT_09551010.pdf
09551011,VIZARSIN 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,sildenafilo,https://cima.aemps.es/cima/pdfs/ft/09551011/FT_09551011.pdf
09551012,VIZARSIN 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,sildenafilo,https://cima.aemps.es/cima/pdfs/ft/09551012/FT_09551012.pdf
09551002,VIZARSIN 25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG,sildenafilo,https://cima.aemps.es/cima/pdfs/ft/09551002/FT_09551002.pdf
109551018,Vizarsin 50 mg comprimidos bucodispersables,sildenafilo,https://cima.aemps.es/cima/pdfs/ft/109551018/FT_109551018.pdf
109551020,Vizarsin 50 mg comprimidos bucodispersables,sildenafilo,https://cima.aemps.es/cima/pdfs/ft/109551020/FT_109551020.pdf
